Frequency,RinV
10018,0.000183106
10018,0.000152589
10018,6.10356e-05
10018,0.0
10018,3.05178e-05
10018,6.10356e-05
10018,9.15532e-05
10018,6.10356e-05
10018,6.10356e-05
10018,6.10356e-05
10018,6.10356e-05
10018,6.10356e-05
10018,6.10356e-05
10018,6.10356e-05
10018,3.05178e-05
10018,9.15532e-05
10018,6.10356e-05
10018,9.15532e-05
10018,9.15532e-05
10018,0.000122071
10018,3.05178e-05
10018,3.05178e-05
10018,0.0
10018,0.0
10018,0.0
10018,6.10356e-05
10018,3.05178e-05
10018,6.10356e-05
10018,6.10356e-05
10018,0.0
10018,0.0
10018,3.05178e-05
10018,0.0
10018,0.0
10018,3.05178e-05
10018,3.05178e-05
10018,3.05178e-05
10018,0.0
10018,0.0
10018,3.05178e-05
10018,3.05178e-05
10018,3.05178e-05
10018,0.0
10018,3.05178e-05
10018,0.0
10018,0.0
10018,3.05178e-05
10018,3.05178e-05
10018,3.05178e-05
10018,6.10356e-05
10518,6.10356e-05
10518,3.05178e-05
10518,6.10356e-05
10518,3.05178e-05
10518,3.05178e-05
10518,0.0
10518,3.05178e-05
10518,0.0
10518,0.0
10518,0.0
10518,3.05178e-05
10518,3.05178e-05
10518,0.0
10518,0.0
10518,0.0
10518,0.0
10518,0.0
10518,3.05178e-05
10518,0.0
10518,3.05178e-05
10518,3.05178e-05
10518,0.0
10518,3.05178e-05
10518,0.0
10518,0.0
10518,3.05178e-05
10518,0.0
10518,3.05178e-05
10518,3.05178e-05
10518,3.05178e-05
10518,3.05178e-05
10518,3.05178e-05
10518,0.0
10518,0.0
10518,0.0
10518,0.0
10518,3.05178e-05
10518,6.10356e-05
10518,3.05178e-05
10518,6.10356e-05
10518,3.05178e-05
10518,0.0
10518,0.0
10518,3.05178e-05
10518,0.0
10518,0.0
10518,0.0
10518,3.05178e-05
10518,3.05178e-05
10518,3.05178e-05
11018,3.05178e-05
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,0.0
11018,0.0
11018,0.0
11018,0.0
11018,0.0
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,3.05178e-05
11018,0.0
11018,3.05178e-05
11018,0.0
11018,0.0
11018,3.05178e-05
11018,6.10356e-05
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,0.0
11018,6.10356e-05
11018,9.15532e-05
11018,9.15532e-05
11018,3.05178e-05
11018,3.05178e-05
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,0.0
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11018,0.0
11018,0.0
11018,3.05178e-05
11018,3.05178e-05
11518,0.000183106
11518,0.000122071
11518,6.10356e-05
11518,3.05178e-05
11518,3.05178e-05
11518,0.0
11518,0.0
11518,0.0
11518,3.05178e-05
11518,3.05178e-05
11518,0.0
11518,0.0
11518,3.05178e-05
11518,3.05178e-05
11518,3.05178e-05
11518,6.10356e-05
11518,3.05178e-05
11518,0.0
11518,3.05178e-05
11518,0.0
11518,0.0
11518,3.05178e-05
11518,3.05178e-05
11518,0.0
11518,0.0
11518,3.05178e-05
11518,0.0
11518,0.0
11518,0.0
11518,3.05178e-05
11518,3.05178e-05
11518,0.0
11518,0.0
11518,0.0
11518,3.05178e-05
11518,3.05178e-05
11518,0.0
11518,0.0
11518,3.05178e-05
11518,0.0
