Frequency,RinV
1018,0.00109864
1018,0.000305178
1018,6.10356e-05
1018,3.05178e-05
1018,3.05178e-05
1018,6.10356e-05
1018,9.15532e-05
1018,9.15532e-05
1018,9.15532e-05
1018,6.10356e-05
1018,6.10356e-05
1018,3.05178e-05
1018,9.15532e-05
1018,6.10356e-05
1018,6.10356e-05
1018,9.15532e-05
1018,6.10356e-05
1018,6.10356e-05
1018,0.0
1018,6.10356e-05
1018,3.05178e-05
1018,9.15532e-05
1018,3.05178e-05
1018,3.05178e-05
1018,9.15532e-05
1018,0.0
1018,3.05178e-05
1018,3.05178e-05
1018,6.10356e-05
1018,6.10356e-05
1018,0.000122071
1018,3.05178e-05
1018,0.000122071
1018,0.000183106
1018,6.10356e-05
1018,3.05178e-05
1018,0.0
1018,0.000122071
1018,9.15532e-05
1018,6.10356e-05
1018,9.15532e-05
1018,9.15532e-05
1018,6.10356e-05
1018,6.10356e-05
1018,3.05178e-05
1018,0.0
1018,3.05178e-05
1018,3.05178e-05
1018,6.10356e-05
1018,6.10356e-05
1018,0.000122071
1018,3.05178e-05
1018,0.0
1018,3.05178e-05
1018,6.10356e-05
1018,9.15532e-05
1018,0.000183106
1018,0.0
1018,0.000152589
1018,0.0
1018,0.000122071
1018,6.10356e-05
1018,9.15532e-05
1018,0.000183106
1018,0.000122071
1018,6.10356e-05
1018,3.05178e-05
1018,6.10356e-05
1018,6.10356e-05
1018,9.15532e-05
1018,3.05178e-05
1018,0.000122071
1018,0.000213624
1018,6.10356e-05
1018,3.05178e-05
1018,9.15532e-05
1018,9.15532e-05
1018,9.15532e-05
1018,0.000122071
1018,6.10356e-05
1018,0.000122071
1018,6.10356e-05
1018,0.0
1018,3.05178e-05
1018,6.10356e-05
1018,9.15532e-05
1018,0.000122071
1018,3.05178e-05
1018,0.000122071
1018,9.15532e-05
1018,0.000152589
1018,0.000122071
1018,3.05178e-05
1018,9.15532e-05
1018,6.10356e-05
1018,9.15532e-05
1018,6.10356e-05
1018,3.05178e-05
1018,6.10356e-05
1018,0.0
1068,0.0018921
1068,0.000427248
1068,0.000122071
1068,9.15532e-05
1068,0.000122071
1068,6.10356e-05
1068,3.05178e-05
1068,3.05178e-05
1068,9.15532e-05
1068,3.05178e-05
1068,9.15532e-05
1068,0.000122071
1068,0.000358583
1068,0.000106812
1068,4.57766e-05
1068,8.39238e-05
1068,0.000152589
1068,0.000114441
1068,6.8665e-05
1068,4.57766e-05
1068,6.10356e-05
1068,5.3406e-05
1068,0.00109864
1068,0.000335695
1068,3.05178e-05
1068,6.10356e-05
1068,9.15532e-05
1068,6.10356e-05
1068,9.15532e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,3.05178e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,9.15532e-05
1068,0.0
1068,9.15532e-05
1068,3.05178e-05
1068,0.000122071
1068,0.000244142
1068,3.05178e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,0.000122071
1068,6.10356e-05
1068,0.000183106
1068,3.05178e-05
1068,3.05178e-05
1068,6.10356e-05
1068,9.15532e-05
1068,0.000122071
1068,6.10356e-05
1068,3.05178e-05
1068,9.15532e-05
1068,9.15532e-05
1068,6.10356e-05
1068,6.10356e-05
1068,3.05178e-05
1068,3.05178e-05
1068,0.0
1068,6.10356e-05
1068,0.0
1068,0.000183106
1068,0.000183106
1068,6.10356e-05
1068,0.000183106
1068,9.15532e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,9.15532e-05
1068,9.15532e-05
1068,6.10356e-05
1068,6.10356e-05
1068,6.10356e-05
1068,3.05178e-05
1068,3.05178e-05
1068,9.15532e-05
1068,9.15532e-05
1068,3.05178e-05
1068,0.000122071
1068,3.05178e-05
1068,3.05178e-05
1068,9.15532e-05
1068,0.000122071
1068,6.10356e-05
1068,0.000122071
1068,6.10356e-05
1068,6.10356e-05
