Frequency,RinV
500.0,0.016065784000000007
510.0,9.21636940000001e-05
520.0,2.4109054000000004e-05
530.0,4.455596200000003e-05
540.0,0.00011138978599999999
550.0,0.019073609999999998
560.0,0.00010803296200000011
570.0,3.479027600000001e-05
580.0,3.936793600000001e-05
590.0,7.598922200000004e-05
600.0,0.010902162000000007
610.0,0.00030700864599999997
620.0,4.852326800000005e-05
630.0,2.7771195999999995e-05
640.0,6.98856700000001e-05
650.0,0.0056836237
660.0,5.1269842000000064e-05
670.0,5.126987000000007e-05
680.0,3.723170600000001e-05
690.0,6.622355200000006e-05
700.0,0.0010916221799999997
710.0,3.692652800000003e-05
720.0,5.2185382000000075e-05
730.0,4.180937600000002e-05
740.0,0.00010009818600000003
750.0,0.002379775500000001
760.0,4.0588663999999995e-05
770.0,5.310092800000004e-05
780.0,5.004915600000004e-05
790.0,6.195107400000006e-05
800.0,0.008468992799999998
810.0,7.171678400000011e-05
820.0,5.310094000000005e-05
830.0,7.904110000000013e-05
840.0,8.728077200000006e-05
850.0,0.015936684000000003
860.0,9.368954400000011e-05
870.0,6.195105400000007e-05
880.0,5.920445800000007e-05
890.0,6.805461400000002e-05
900.0,0.012107904999999999
910.0,8.667041800000017e-05
920.0,6.469765800000005e-05
930.0,4.730256200000003e-05
940.0,0.00010437068600000006
950.0,0.015850930000000003
960.0,0.00011291566800000007
970.0,3.723170800000001e-05
980.0,5.6457868000000074e-05
990.0,5.615269200000004e-05
1000.0,0.0020367547
1010.0,5.035431800000003e-05
1020.0,7.965134400000002e-05
1030.0,4.669220800000004e-05
1040.0,0.0002319349439999998
1050.0,0.004930755399999998
1060.0,7.995650000000008e-05
1070.0,0.00015350412400000013
1080.0,0.00029876876600000007
1090.0,0.000303346334
1100.0,0.0020660528999999995
1110.0,0.00013061594400000002
1120.0,0.00014984206800000002
1130.0,0.001217049099999999
1140.0,0.0003176897420000001
1150.0,0.004287440799999999
1160.0,0.0002975478480000003
1170.0,0.00016784748200000016
1180.0,0.0005908239399999998
1190.0,0.0003433246979999999
1200.0,0.0022686908
1210.0,8.667041799999996e-05
1220.0,0.00018676853399999992
1230.0,0.00020721545599999976
1240.0,0.0004898101699999995
1250.0,0.0016088942099999998
1260.0,8.758596400000009e-05
1270.0,0.00010894838400000005
1280.0,0.00022247439799999997
1290.0,0.00018921004200000003
1300.0,0.0014520341100000007
1310.0,8.789111600000001e-05
1320.0,9.338431000000012e-05
1330.0,0.000122681302
1340.0,0.00020477403200000005
1350.0,0.000994268302
1360.0,8.575488800000001e-05
1370.0,0.00023620738799999986
1380.0,0.000121765788
1390.0,0.00037719936000000007
1400.0,0.003287674999999998
1410.0,0.00020385855999999994
1420.0,0.0006469763100000004
1430.0,0.00019073586199999998
1440.0,0.00036041466000000016
1450.0,0.0065628351
1460.0,0.000132752164
1470.0,0.0002035533779999999
1480.0,0.00011444154000000002
1490.0,0.00020691028399999996
1500.0,0.0113669448
1510.0,0.00012817461600000003
1520.0,0.00011261046800000002
1530.0,9.002736200000008e-05
1540.0,0.00015960774000000008
1550.0,0.021159170000000005
1560.0,0.00019592378199999988
1570.0,0.00013763496200000012
1580.0,8.789111000000004e-05
1590.0,0.00010467584199999999
1600.0,0.010445305709999998
1610.0,0.00012573313800000004
1620.0,7.995653400000007e-05
1630.0,5.676305400000004e-05
1640.0,7.019086800000003e-05
1650.0,0.0025668477000000012
1660.0,0.00010742247800000008
1670.0,6.408730200000005e-05
1680.0,5.615270400000004e-05
1690.0,7.019083000000005e-05
1700.0,0.004811431199999997
1710.0,0.000255128326
1720.0,6.225624200000004e-05
1730.0,5.432162000000007e-05
1740.0,9.918266200000005e-05
1750.0,0.022053038000000014
1760.0,0.00020172209800000003
1770.0,9.521539600000003e-05
1780.0,7.324262800000007e-05
1790.0,7.629439600000007e-05
1800.0,0.01698620499999999
1810.0,0.00020446886199999997
1820.0,0.00010620181600000004
1830.0,7.202192200000009e-05
1840.0,6.317177800000004e-05
1850.0,0.014546876999999998
1860.0,9.521535600000006e-05
1870.0,5.9509660000000055e-05
1880.0,5.004915800000004e-05
1890.0,6.622352400000005e-05
1900.0,0.0013763510699999996
1910.0,4.608184600000003e-05
1920.0,4.730255800000003e-05
1930.0,8.789112800000002e-05
1940.0,6.042517600000003e-05
1950.0,0.0003042619280000001
1960.0,4.8523270000000035e-05
1970.0,5.279575600000003e-05
1980.0,9.216361600000005e-05
1990.0,0.000143433378
2000.0,0.00025360247999999983
2010.0,0.00025909570799999987
2020.0,4.699739200000002e-05
2030.0,4.4250782000000024e-05
2040.0,0.0006915321000000002
2050.0,0.0003866598799999999
2060.0,0.00028869805999999986
2070.0,5.126987000000004e-05
2080.0,4.882844600000002e-05
2090.0,0.00025207660999999984
2100.0,0.000174256274
2110.0,0.00027191325999999965
2120.0,5.828893800000002e-05
2130.0,6.164589200000005e-05
2140.0,0.00012695375800000005
2150.0,0.00022705198199999998
2160.0,4.394561000000001e-05
2170.0,3.4179928000000004e-05
2180.0,4.516630800000004e-05
2190.0,5.584751800000003e-05
2200.0,0.0003884910079999999
2210.0,4.516629400000001e-05
2220.0,3.509545399999999e-05
2230.0,4.577667000000002e-05
2240.0,6.744426600000006e-05
2250.0,0.0006643712900000007
2260.0,8.422904800000014e-05
2270.0,3.7231698e-05
2280.0,4.8523265999999983e-05
2290.0,5.7068232000000065e-05
2300.0,0.003089004700000002
2310.0,5.798375800000006e-05
2320.0,3.540063800000002e-05
2330.0,3.8452414e-05
2340.0,8.056687600000008e-05
2350.0,0.0006677284899999998
2360.0,4.241972000000002e-05
2370.0,8.972222400000011e-05
2380.0,4.0893838e-05
2390.0,7.751508400000001e-05
2400.0,0.000287782302
2410.0,3.9978294e-05
2420.0,4.913363000000002e-05
2430.0,3.936795000000001e-05
2440.0,0.00012481751400000005
2450.0,0.00012512269599999998
2460.0,3.9367936000000005e-05
2470.0,6.835980200000008e-05
2480.0,4.608185000000003e-05
2490.0,0.00023803839599999987
2500.0,4.7912914000000025e-05
2510.0,3.5095460000000014e-05
2520.0,3.967311800000001e-05
2530.0,2.8381554000000038e-05
2540.0,0.0003347797640000001
2550.0,4.241972800000001e-05
2560.0,3.967312800000001e-05
2570.0,3.4790284e-05
2580.0,3.2959216e-05
2590.0,5.920445600000007e-05
2600.0,4.7912918000000016e-05
2610.0,3.723170600000002e-05
2620.0,5.096469000000006e-05
2630.0,4.150419799999999e-05
2640.0,0.00010009821800000005
2650.0,6.652871000000009e-05
2660.0,4.1504198000000016e-05
2670.0,6.591837600000007e-05
2680.0,7.507370600000008e-05
2690.0,6.805459400000001e-05
2700.0,5.767860600000007e-05
2710.0,4.852327400000002e-05
2720.0,5.0964674e-05
2730.0,4.3640432000000024e-05
2740.0,0.0005926550199999998
2750.0,0.000109863882
2760.0,3.356956600000001e-05
2770.0,6.958049800000005e-05
2780.0,3.5400642e-05
2790.0,4.821809400000002e-05
2800.0,0.00012512272800000004
2810.0,7.232708800000007e-05
