Frequency,RinV
1015,6.10356e-05
1015,3.05178e-05
1015,6.10356e-05
1015,9.15532e-05
1015,6.10356e-05
1015,9.15532e-05
1015,0.000183106
1015,3.05178e-05
1015,3.05178e-05
1015,3.05178e-05
1015,6.10356e-05
1015,0.000152589
1015,9.15532e-05
1015,6.10356e-05
1015,6.10356e-05
1015,0.0
1015,3.05178e-05
1015,3.05178e-05
1015,6.10356e-05
1015,3.05178e-05
1015,6.10356e-05
1015,6.10356e-05
1015,6.10356e-05
1015,0.000122071
1015,6.10356e-05
1015,3.05178e-05
1015,6.10356e-05
1015,6.10356e-05
1015,0.0
1015,3.05178e-05
1015,0.000122071
1015,6.10356e-05
1015,9.15532e-05
1015,0.000122071
1015,0.000122071
1015,9.15532e-05
1015,6.10356e-05
1015,9.15532e-05
1015,6.10356e-05
1015,9.15532e-05
1015,6.10356e-05
1015,6.10356e-05
1015,6.10356e-05
1015,6.10356e-05
1015,6.10356e-05
1015,6.10356e-05
1015,9.15532e-05
1015,9.15532e-05
1020,0.00158692
1020,0.000335695
1020,3.05178e-05
1020,6.10356e-05
1020,6.10356e-05
1020,9.15532e-05
1020,6.10356e-05
1020,0.0
1020,6.10356e-05
1020,9.15532e-05
1020,9.15532e-05
1020,0.0
1020,6.10356e-05
1020,3.05178e-05
1020,6.10356e-05
1020,0.0
1020,3.05178e-05
1020,3.05178e-05
1020,6.10356e-05
1020,3.05178e-05
1020,3.05178e-05
1020,6.10356e-05
1020,3.05178e-05
1020,6.10356e-05
1020,6.10356e-05
1020,3.05178e-05
1020,6.10356e-05
1020,3.05178e-05
1020,9.15532e-05
1020,6.10356e-05
1020,3.05178e-05
1020,0.0
1020,3.05178e-05
1020,6.10356e-05
1020,3.05178e-05
1020,6.10356e-05
1020,6.10356e-05
1020,6.10356e-05
1020,9.15532e-05
1020,6.10356e-05
1020,9.15532e-05
1020,3.05178e-05
1020,0.0
1020,6.10356e-05
1020,6.10356e-05
1020,3.05178e-05
1020,6.10356e-05
1020,3.05178e-05
1020,3.05178e-05
1020,0.000122071
1025,0.00054932
1025,6.10356e-05
1025,9.15532e-05
1025,6.10356e-05
1025,0.000122071
1025,0.000183106
1025,9.15532e-05
1025,9.15532e-05
1025,6.10356e-05
1025,9.15532e-05
1025,9.15532e-05
1025,6.10356e-05
1025,3.05178e-05
1025,9.15532e-05
1025,6.10356e-05
1025,6.10356e-05
1025,0.000183106
1025,0.0
1025,9.15532e-05
1025,0.000122071
1025,6.10356e-05
1025,0.000122071
1025,9.15532e-05
1025,0.000122071
1025,6.10356e-05
1025,6.10356e-05
1025,9.15532e-05
1025,3.05178e-05
1025,6.10356e-05
1025,3.05178e-05
1025,6.10356e-05
1025,3.05178e-05
1025,6.10356e-05
1025,9.15532e-05
1025,9.15532e-05
1025,6.10356e-05
1025,6.10356e-05
1025,0.000122071
1025,0.000122071
1025,0.000122071
1025,9.15532e-05
1025,0.0
1025,6.10356e-05
1025,9.15532e-05
1025,9.15532e-05
1025,9.15532e-05
1025,9.15532e-05
1025,0.000122071
1025,6.10356e-05
1025,0.000122071
1030,0.00195314
1030,0.000488285
1030,3.05178e-05
1030,3.05178e-05
1030,6.10356e-05
1030,6.10356e-05
1030,6.10356e-05
1030,0.0
1030,6.10356e-05
1030,3.05178e-05
1030,3.05178e-05
1030,3.05178e-05
1030,0.0
1030,6.10356e-05
1030,6.10356e-05
1030,0.0
1030,0.000122071
1030,6.10356e-05
1030,3.05178e-05
1030,0.0
1030,3.05178e-05
1030,3.05178e-05
1030,0.0
1030,3.05178e-05
1030,3.05178e-05
1030,0.0
1030,6.10356e-05
1030,6.10356e-05
1030,6.10356e-05
1030,0.0
1030,0.0
1030,3.05178e-05
1030,3.05178e-05
1030,3.05178e-05
1030,0.0
1030,3.05178e-05
1030,6.10356e-05
1030,6.10356e-05
1030,9.15532e-05
1030,6.10356e-05
1030,3.05178e-05
1030,3.05178e-05
1030,3.05178e-05
1030,3.05178e-05
1030,3.05178e-05
1030,6.10356e-05
1030,6.10356e-05
1030,3.05178e-05
1030,3.05178e-05
1030,0.0
1035,0.00302126
1035,0.000762943
1035,0.000122071
1035,0.000122071
1035,0.0
1035,3.05178e-05
1035,6.10356e-05
1035,3.05178e-05
1035,3.05178e-05
1035,6.10356e-05
1035,9.15532e-05
1035,3.05178e-05
1035,9.15532e-05
1035,3.05178e-05
1035,6.10356e-05
1035,3.05178e-05
1035,3.05178e-05
1035,3.05178e-05
1035,6.10356e-05
1035,3.05178e-05
1035,9.15532e-05
1035,6.10356e-05
1035,3.05178e-05
1035,6.10356e-05
1035,9.15532e-05
1035,3.05178e-05
1035,9.15532e-05
1035,3.05178e-05
1035,6.10356e-05
1035,6.10356e-05
1035,3.05178e-05
1035,6.10356e-05
1035,6.10356e-05
1035,9.15532e-05
1035,3.05178e-05
1035,6.10356e-05
1035,6.10356e-05
1035,0.000122071
1035,6.10356e-05
1035,6.10356e-05
1035,6.10356e-05
1035,6.10356e-05
1035,3.05178e-05
1035,6.10356e-05
1035,3.05178e-05
1035,6.10356e-05
1035,3.05178e-05
1035,3.05178e-05
1035,6.10356e-05
1035,0.000122071
1040,0.00219728
1040,0.000457766
1040,6.10356e-05
1040,9.15532e-05
1040,9.15532e-05
1040,0.000183106
1040,9.15532e-05
1040,0.0
1040,9.15532e-05
1040,6.10356e-05
1040,3.05178e-05
1040,6.10356e-05
1040,0.0
1040,9.15532e-05
1040,9.15532e-05
1040,3.05178e-05
1040,3.05178e-05
1040,6.10356e-05
1040,9.15532e-05
1040,3.05178e-05
1040,6.10356e-05
1040,9.15532e-05
1040,0.000122071
1040,9.15532e-05
1040,0.0
1040,0.000122071
1040,3.05178e-05
1040,9.15532e-05
1040,3.05178e-05
1040,9.15532e-05
1040,3.05178e-05
1040,6.10356e-05
1040,6.10356e-05
1040,0.0
1040,6.10356e-05
1040,9.15532e-05
1040,0.000122071
1040,9.15532e-05
1040,0.000122071
1040,6.10356e-05
1040,6.10356e-05
1040,3.05178e-05
1040,9.15532e-05
1040,3.05178e-05
1040,9.15532e-05
1040,9.15532e-05
1040,3.05178e-05
1040,3.05178e-05
1040,0.0
1040,3.05178e-05
1045,0.00207521
1045,0.000488285
1045,0.000213624
1045,0.000183106
1045,0.000122071
1045,3.05178e-05
1045,0.000244142
1045,0.000213624
1045,0.000122071
1045,6.10356e-05
1045,0.000152589
1045,0.000213624
1045,6.10356e-05
1045,0.000213624
1045,0.000122071
1045,6.10356e-05
1045,0.000183106
1045,6.10356e-05
1045,0.000305178
1045,0.000213624
1045,0.000122071
1045,0.000122071
1045,6.10356e-05
1045,6.10356e-05
1045,0.0
1045,0.000213624
1045,6.10356e-05
1045,0.000183106
1045,0.000152589
