Frequency,RinV
304,8.87088e-07
304,1.78535e-06
304,2.29829e-06
304,1.89292e-06
304,1.48989e-06
304,1.35741e-06
304,2.53484e-06
304,2.59677e-06
304,2.06825e-06
304,2.12902e-06
304,3.77257e-06
304,3.84849e-06
304,2.52576e-06
304,1.3793e-06
304,8.51931e-07
304,6.43548e-07
304,1.95579e-07
304,8.18636e-07
304,1.53553e-06
304,1.2226e-06
304,9.41105e-07
304,1.9013e-06
304,2.25521e-06
304,9.91633e-07
304,7.25038e-07
304,1.88291e-06
304,1.77185e-06
304,7.45062e-07
304,1.82726e-06
304,2.88572e-06
304,3.31552e-06
304,2.64613e-06
304,1.21562e-06
304,1.4715e-07
304,7.25271e-07
304,1.07941e-06
304,7.41104e-07
304,1.83145e-06
304,3.13112e-06
304,3.41401e-06
304,2.34252e-06
304,9.90934e-07
304,1.858e-06
304,2.00562e-06
304,1.49804e-06
304,1.01864e-06
304,1.75602e-06
304,1.90899e-06
304,1.15787e-06
304,1.68081e-06
304,2.00026e-06
304,1.46405e-06
304,2.89643e-07
304,6.17703e-07
304,5.66481e-07
304,1.08244e-06
304,2.57233e-06
304,3.24265e-06
304,2.11202e-06
304,5.90928e-07
304,2.18746e-06
304,2.89014e-06
304,2.63147e-06
304,1.23913e-06
304,1.36835e-06
304,2.84055e-06
304,2.76884e-06
304,1.75997e-06
304,9.08742e-07
304,3.67874e-07
304,1.04425e-06
304,1.55951e-06
304,1.58139e-06
304,1.1162e-06
304,1.57487e-06
304,2.63845e-06
304,2.94718e-06
304,1.82121e-06
304,1.34856e-06
304,1.93065e-06
304,1.91249e-06
304,1.43471e-06
304,1.29175e-06
304,1.97651e-06
304,2.37838e-06
306,3.25429e-06
306,4.04802e-06
306,4.21147e-06
306,3.02635e-06
306,2.51854e-06
306,3.30039e-06
306,2.31715e-06
306,6.20264e-07
306,1.19746e-06
306,1.13692e-06
306,5.22243e-07
306,5.80916e-07
306,1.08942e-06
306,6.27249e-07
306,5.25968e-07
306,7.55306e-07
306,1.68943e-06
306,1.98001e-06
306,1.68454e-06
306,2.22867e-06
306,2.42867e-06
306,1.30828e-06
306,8.10953e-07
306,1.4687e-06
306,5.21777e-07
306,2.00888e-06
306,2.15021e-06
306,8.55191e-07
306,2.33624e-06
306,2.96185e-06
306,2.44148e-06
306,2.50085e-06
306,2.83915e-06
306,2.10899e-06
306,1.76812e-06
306,2.40911e-06
306,1.7474e-06
306,1.22307e-06
306,2.08594e-06
306,1.86405e-06
306,1.12877e-06
306,1.43122e-06
306,1.61026e-06
306,1.02819e-06
306,2.8033e-07
306,1.1169e-06
306,2.00469e-06
306,1.84589e-06
306,1.74088e-06
306,2.31947e-06
306,2.52483e-06
306,2.04427e-06
306,2.27896e-06
306,2.65405e-06
306,2.85312e-06
306,2.38583e-06
306,2.60888e-06
306,3.6026e-06
306,3.42193e-06
306,2.12506e-06
306,2.4303e-06
306,2.64846e-06
306,2.36255e-06
306,1.11946e-06
306,1.30665e-06
306,1.49664e-06
306,1.04891e-06
306,1.38675e-06
306,1.74624e-06
306,1.21399e-06
306,1.58372e-06
306,2.25638e-06
306,2.19747e-06
306,1.47476e-06
306,1.02307e-06
306,2.25987e-06
306,2.94299e-06
306,1.96813e-06
306,7.06412e-07
306,1.86521e-06
306,1.28849e-06
306,6.8895e-07
306,8.56122e-07
306,1.08127e-06
306,1.79141e-06
306,1.19909e-06
306,1.55811e-06
306,1.69734e-06
306,9.17356e-07
306,8.67763e-07
306,1.35857e-06
306,1.70549e-06
306,3.11762e-07
306,7.04782e-07
306,9.35984e-08
306,1.46451e-06
306,2.04124e-06
306,1.59886e-06
306,5.87668e-07
306,1.75858e-06
308,3.18584e-06
308,3.92951e-06
308,3.00935e-06
308,2.25125e-06
308,1.7155e-06
308,9.24342e-08
308,5.79985e-07
308,9.99084e-07
308,2.12273e-06
308,1.48221e-06
308,1.51667e-06
308,1.8261e-06
308,8.40289e-07
308,7.38077e-07
308,1.12388e-06
308,2.37302e-06
308,3.59026e-06
308,3.52926e-06
308,3.23962e-06
308,2.51109e-06
308,1.73716e-06
308,2.18746e-06
308,3.55068e-06
308,3.50039e-06
308,2.91901e-06
308,3.34276e-06
308,2.76395e-06
308,1.69571e-06
308,2.00143e-06
308,2.17838e-06
308,1.76673e-06
308,1.87523e-06
308,1.84007e-06
308,1.59839e-06
308,2.76069e-06
308,3.59864e-06
308,3.38328e-06
308,3.58468e-06
308,3.2168e-06
308,2.37349e-06
308,2.48921e-06
308,1.52575e-06
308,1.54274e-06
308,2.26406e-06
308,2.5069e-06
308,3.09433e-06
308,2.92297e-06
308,1.93344e-06
308,1.45217e-06
308,6.62407e-07
308,1.24332e-06
308,1.76207e-06
308,1.24891e-06
308,1.47406e-06
308,2.46127e-06
308,2.83147e-06
308,3.18002e-06
308,3.06965e-06
308,1.87429e-06
308,1.90829e-06
308,1.43611e-06
308,6.38192e-07
308,4.2678e-07
308,7.28298e-07
308,8.99661e-07
308,4.55419e-07
308,1.43308e-06
308,1.91318e-06
308,2.01353e-06
308,2.63799e-06
308,2.6019e-06
308,2.64474e-06
308,2.52832e-06
308,1.41352e-06
308,9.75102e-07
308,1.59839e-06
308,1.35299e-06
308,9.95591e-07
308,1.65613e-06
308,1.43424e-06
308,5.25735e-07
308,1.1453e-06
308,1.18721e-06
308,8.89184e-07
308,9.57174e-07
308,2.25568e-06
308,2.00981e-06
308,2.01307e-06
308,2.79515e-06
308,1.61213e-06
308,2.00678e-06
308,2.22471e-06
308,1.40491e-06
308,1.85008e-06
308,1.94438e-06
308,2.14043e-06
308,2.55743e-06
308,2.47268e-06
308,1.99118e-06
308,1.80654e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.01957e-06
310,9.69107e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,8.26552e-07
310,1.07161e-06
310,4.5536e-07
310,3.82834e-07
310,3.29399e-07
310,7.66307e-07
310,2.60132e-07
310,6.269e-07
310,3.62403e-07
310,6.79403e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,7.37145e-07
310,4.55768e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.03552e-06
310,8.3476e-07
310,6.29403e-07
310,1.09216e-06
310,6.64793e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.08768e-06
310,1.09216e-06
310,9.52281e-07
310,1.00421e-06
310,8.22653e-07
310,8.42676e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.03442e-06
310,7.48962e-07
310,1.09216e-06
310,1.33704e-07
310,1.78524e-07
310,5.66306e-07
310,4.8109e-07
310,8.96576e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,2.79573e-07
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,1.09216e-06
310,6.38483e-07
310,8.80045e-07
310,3.599e-07
312,1.04332e-06
312,3.30039e-07
312,4.01285e-07
312,5.43663e-07
312,3.87199e-07
312,8.88718e-07
312,7.30277e-07
312,1.04414e-06
312,7.40172e-07
312,9.07345e-07
312,6.20264e-07
312,9.35401e-07
312,1.66323e-06
312,2.18432e-06
312,1.74787e-06
312,1.92098e-06
312,1.26311e-06
312,1.29652e-06
312,1.01643e-06
312,1.46277e-06
312,1.01038e-06
312,9.97105e-07
312,3.91041e-07
312,3.19562e-07
312,8.51931e-07
312,8.69859e-07
312,1.06078e-06
312,9.35517e-07
312,1.14716e-06
312,1.27976e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,1.58395e-06
312,1.0432e-06
312,9.16192e-07
312,1.38116e-06
312,1.34472e-06
312,1.39618e-06
312,1.64763e-06
312,2.18432e-06
312,2.18432e-06
312,1.67103e-06
312,1.03738e-06
312,1.5013e-06
312,8.02571e-07
312,4.24336e-07
312,9.43899e-07
312,1.88268e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18432e-06
312,2.18315e-06
312,1.44728e-06
312,1.56521e-06
312,8.93258e-07
312,9.35284e-07
312,9.11536e-07
312,1.1602e-06
312,1.13541e-06
312,1.39199e-06
312,1.0205e-06
312,3.49364e-07
312,7.62524e-07
312,1.09443e-06
312,1.24018e-06
312,1.60514e-06
312,9.84182e-07
312,8.53561e-07
312,4.78238e-07
312,2.38187e-07
312,6.30858e-07
312,7.90347e-07
312,1.77103e-06
312,1.79723e-06
312,2.18432e-06
312,2.14241e-06
312,1.99782e-06
312,1.08581e-06
312,5.77307e-07
312,2.60656e-07
312,9.58687e-07
312,5.07225e-07
312,8.29812e-07
312,5.40171e-07
312,5.51579e-07
312,1.35287e-06
312,9.0327e-07
312,7.19334e-07
312,1.85567e-07
312,4.39935e-07
312,1.1382e-06
312,9.4192e-07
312,1.0127e-06
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,1.61003e-07
314,5.04577e-07
314,4.13218e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,4.45174e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,2.85016e-07
314,4.92993e-07
314,5.01201e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,4.28323e-07
314,1.20869e-07
314,4.27712e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,4.77656e-07
314,1.77971e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
314,5.46079e-07
