Frequency,RinV
1018,1.36197e-05
1018,0.000263365
1018,0.000191779
1018,2.47062e-05
1018,5.41511e-05
1018,0.000129611
1018,0.000139982
1018,0.000124217
1018,0.000154228
1018,8.04669e-06
1018,2.1577e-05
1018,0.000180305
1018,0.000138939
1018,0.000271948
1018,7.19731e-05
1018,0.000186802
1018,0.000108332
1018,0.000145049
1018,0.000103891
1018,3.42728e-06
1018,8.9318e-05
1018,9.49209e-05
1018,7.90064e-05
1018,0.000276716
1018,0.000190617
1018,0.00026417
1018,2.09511e-05
1018,0.000172884
1018,0.000118912
1018,3.94585e-05
1018,0.000151367
1018,1.67788e-05
1018,0.000277998
1018,8.09138e-05
1018,9.82587e-05
1018,3.18887e-05
1018,2.61964e-05
1018,9.50997e-05
1018,0.000222147
1018,0.000296714
1018,5.30782e-05
1018,7.75163e-05
1018,0.000167132
1018,0.000171066
1018,1.48416e-05
1018,3.74916e-05
1018,0.000347855
1018,2.81633e-05
1018,9.38779e-06
1018,0.000310304
1068,0.00114227
1068,0.000651244
1068,0.000416996
1068,0.000669722
1068,0.000447633
1068,0.0006398
1068,4.16043e-05
1068,0.000252249
1068,7.58176e-05
1068,2.84911e-05
1068,3.57629e-06
1068,0.000234009
1068,0.000680689
1068,0.000836734
1068,0.000566963
1068,0.000427367
1068,0.00040281
1068,0.000216008
1068,0.000285866
1068,0.000251176
1068,0.000367763
1068,0.000599746
1068,0.000634197
1068,0.000548366
1068,0.000310542
1068,0.000384333
1068,0.00049055
1068,0.000416161
1068,0.000170351
1068,7.84402e-05
1068,0.000193358
1068,0.000130893
1068,0.000100494
1068,0.000113369
1068,1.37091e-05
1068,4.828e-05
1068,6.25853e-05
1068,0.000233294
1068,0.000279905
1068,6.62808e-05
1068,0.000139595
1068,0.000226737
1068,0.000125171
1068,0.000163437
1068,2.59877e-05
1068,4.3154e-05
1068,8.42814e-05
1068,9.33413e-05
1068,0.000139714
1068,1.8716e-05
1118,4.49123e-05
1118,0.000256957
1118,0.000116349
1118,5.81744e-05
1118,8.01985e-05
1118,0.000287862
1118,0.000293614
1118,0.000225038
1118,2.98024e-05
1118,0.000110031
1118,0.000107557
1118,0.000208736
1118,0.000174017
1118,4.45845e-05
1118,0.000188352
1118,0.000129075
1118,3.15609e-05
1118,1.93716e-05
1118,3.25742e-05
1118,0.000119329
1118,0.000211895
1118,0.000151367
1118,5.19159e-05
1118,0.000244798
1118,5.81148e-06
1118,0.000122757
1118,0.000153066
1118,5.85022e-05
1118,2.05935e-05
1118,0.000297548
1118,4.5568e-05
1118,0.000254245
1118,7.70693e-05
1118,0.000214458
1118,0.000237734
1118,0.000194103
1118,0.000168473
1118,0.000215651
1118,2.9862e-05
1118,1.33217e-05
1118,0.000177116
1118,7.48043e-05
1118,2.81037e-05
1118,0.000104666
1118,9.8676e-05
1118,7.394e-05
1118,0.000280948
1118,0.000152857
1118,0.00025514
1118,0.000494156
1168,0.000235916
1168,9.26857e-05
1168,9.31029e-05
1168,3.72531e-05
1168,0.000212551
1168,0.000315668
1168,1.39475e-05
1168,0.000164808
1168,3.92797e-05
1168,2.3544e-05
1168,7.32546e-05
1168,0.000216068
1168,0.000265898
1168,0.000195445
1168,0.00026107
1168,0.000550453
1168,0.000509862
1168,0.000540499
1168,0.000294151
1168,0.000294926
1168,0.000432374
1168,0.0003621
1168,0.000124455
1168,8.55927e-05
1168,0.000151099
1168,0.000154258
1168,4.07698e-05
1168,2.7299e-05
1168,0.00012064
1168,1.49012e-06
1168,0.000109792
1168,0.000109554
1168,3.33788e-05
1168,7.74866e-06
1168,0.000211061
1168,0.000143469
1168,4.67899e-05
1168,0.00037259
1168,0.000408234
1168,2.87892e-05
1168,0.000142158
1168,3.2604e-05
1168,4.47037e-05
1168,0.000176609
1168,3.21271e-05
1168,0.000158132
1168,0.000100911
1168,5.60286e-05
1168,1.18614e-05
1168,4.73263e-05
1218,0.000226588
1218,4.89654e-05
1218,8.52053e-05
1218,0.000298114
1218,0.000468435
